Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PRB.DL.NsaDc.Used.Avg","L.ChMeas.PRB.UL.NsaDc.Used.Avg","L.NsaDc.Capable.5gUser.NoScg.BorderUE.Avg","L.NsaDc.Capable.5gUser.RRC.Avg","L.NsaDc.Capable.5gUser.RRC.Max","L.NsaDc.Capable.E-RAB.AttEst.QCI.1","L.NsaDc.Capable.E-RAB.SuccEst.QCI.1","L.NsaDc.Capable.User.RRC.Avg","L.NsaDc.Capable.User.RRC.Max","L.NsaDc.DRB.Add.Att","L.NsaDc.DRB.Add.Succ","L.NsaDc.E-RAB.AbnormRel","L.NsaDc.E-RAB.Mod.Ind.Att.E-RAB","L.NsaDc.E-RAB.Mod.Ind.Succ.E-RAB","L.NsaDc.E-RAB.NormRel","L.NsaDc.HHO.ExecAttOut","L.NsaDc.HHO.ExecSuccOut","L.NsaDc.MenbTrig.SgNB.NormRel","L.NsaDc.MenbTrig.SgNB.Rel","L.NsaDc.PCell.Change.Exec","L.NsaDc.PCell.Change.Succ","L.NsaDc.SgNB.Rmv.Att","L.Thrp.bits.DL.LastTTI.NsaDc","L.Thrp.bits.DL.NsaDc","L.Thrp.bits.DL.NsaDc.MCG","L.Thrp.bits.UL.NsaDc","L.Thrp.Time.DL.RmvLastTTI.NsaDc","L.Thrp.Time.UL.NsaDc","L.Traffic.User.NsaDc.PCell.Avg","L.Traffic.User.NsaDc.PCell.Max"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,bit,bit,bit,bit,ms,ms,None,None
2022-11-09 00:00,60,"E_CJR350_CIKANGKARENG/Cell:eNodeB Function Name=E_CJR350M41_CIKANGKARENG, Local Cell ID=32, Cell Name=E_CJR350MT1_CIKANGKARENG_MT03, eNodeB ID=152350, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR350_CIKANGKARENG/Cell:eNodeB Function Name=E_CJR350M41_CIKANGKARENG, Local Cell ID=11, Cell Name=C_CJR350ML1_CIKANGKARENG_ML01, eNodeB ID=152350, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR350_CIKANGKARENG/Cell:eNodeB Function Name=E_CJR350M41_CIKANGKARENG, Local Cell ID=31, Cell Name=C_CJR350ML1_CIKANGKARENG_ML03, eNodeB ID=152350, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR350_CIKANGKARENG/Cell:eNodeB Function Name=E_CJR350M41_CIKANGKARENG, Local Cell ID=21, Cell Name=C_CJR350ML1_CIKANGKARENG_ML02, eNodeB ID=152350, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.089,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR350_CIKANGKARENG/Cell:eNodeB Function Name=E_CJR350M41_CIKANGKARENG, Local Cell ID=13, Cell Name=E_CJR350MR1_CIKANGKARENG_MR01, eNodeB ID=152350, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR350_CIKANGKARENG/Cell:eNodeB Function Name=E_CJR350M41_CIKANGKARENG, Local Cell ID=33, Cell Name=E_CJR350MR1_CIKANGKARENG_MR03, eNodeB ID=152350, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR350_CIKANGKARENG/Cell:eNodeB Function Name=E_CJR350M41_CIKANGKARENG, Local Cell ID=23, Cell Name=E_CJR350MR1_CIKANGKARENG_MR02, eNodeB ID=152350, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR353_CISALAK/Cell:eNodeB Function Name=E_CJR353M41_CISALAK, Local Cell ID=11, Cell Name=E_CJR353ML1_CISALAK_ML01, eNodeB ID=152353, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR353_CISALAK/Cell:eNodeB Function Name=E_CJR353M41_CISALAK, Local Cell ID=12, Cell Name=E_CJR353MT1_CISALAK_MT01, eNodeB ID=152353, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR353_CISALAK/Cell:eNodeB Function Name=E_CJR353M41_CISALAK, Local Cell ID=21, Cell Name=E_CJR353ML1_CISALAK_ML02, eNodeB ID=152353, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.006,1,0,0,0.023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR353_CISALAK/Cell:eNodeB Function Name=E_CJR353M41_CISALAK, Local Cell ID=22, Cell Name=E_CJR353MT1_CISALAK_MT02, eNodeB ID=152353, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR353_CISALAK/Cell:eNodeB Function Name=E_CJR353M41_CISALAK, Local Cell ID=31, Cell Name=E_CJR353ML1_CISALAK_ML03, eNodeB ID=152353, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR353_CISALAK/Cell:eNodeB Function Name=E_CJR353M41_CISALAK, Local Cell ID=32, Cell Name=E_CJR353MT1_CISALAK_MT03, eNodeB ID=152353, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR353_CISALAK/Cell:eNodeB Function Name=E_CJR353M41_CISALAK, Local Cell ID=23, Cell Name=E_CJR353MR1_CISALAK_MR02, eNodeB ID=152353, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR353_CISALAK/Cell:eNodeB Function Name=E_CJR353M41_CISALAK, Local Cell ID=13, Cell Name=E_CJR353MR1_CISALAK_MR01, eNodeB ID=152353, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR353_CISALAK/Cell:eNodeB Function Name=E_CJR353M41_CISALAK, Local Cell ID=33, Cell Name=E_CJR353MR1_CISALAK_MR03, eNodeB ID=152353, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR354_KPPILAR/Cell:eNodeB Function Name=E_CJR354M41_KPPILAR, Local Cell ID=11, Cell Name=E_CJR354ML1_KPPILAR_ML01, eNodeB ID=152354, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR354_KPPILAR/Cell:eNodeB Function Name=E_CJR354M41_KPPILAR, Local Cell ID=12, Cell Name=E_CJR354MT1_KPPILAR_MT01, eNodeB ID=152354, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR354_KPPILAR/Cell:eNodeB Function Name=E_CJR354M41_KPPILAR, Local Cell ID=21, Cell Name=E_CJR354ML1_KPPILAR_ML02, eNodeB ID=152354, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR354_KPPILAR/Cell:eNodeB Function Name=E_CJR354M41_KPPILAR, Local Cell ID=22, Cell Name=E_CJR354MT1_KPPILAR_MT02, eNodeB ID=152354, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR354_KPPILAR/Cell:eNodeB Function Name=E_CJR354M41_KPPILAR, Local Cell ID=31, Cell Name=E_CJR354ML1_KPPILAR_ML03, eNodeB ID=152354, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR354_KPPILAR/Cell:eNodeB Function Name=E_CJR354M41_KPPILAR, Local Cell ID=32, Cell Name=E_CJR354MT1_KPPILAR_MT03, eNodeB ID=152354, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR354_KPPILAR/Cell:eNodeB Function Name=E_CJR354M41_KPPILAR, Local Cell ID=13, Cell Name=C_CJR354MR1_KPPILAR_MR01, eNodeB ID=152354, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR354_KPPILAR/Cell:eNodeB Function Name=E_CJR354M41_KPPILAR, Local Cell ID=23, Cell Name=C_CJR354MR1_KPPILAR_MR02, eNodeB ID=152354, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR354_KPPILAR/Cell:eNodeB Function Name=E_CJR354M41_KPPILAR, Local Cell ID=33, Cell Name=C_CJR354MR1_KPPILAR_MR03, eNodeB ID=152354, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR355_RAJAMANDALA-DMT/Cell:eNodeB Function Name=E_CJR355M41_RAJAMANDALA-DMT, Local Cell ID=32, Cell Name=E_CJR355MT1_RAJAMANDALA-DMT_MT03, eNodeB ID=152355, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR355_RAJAMANDALA-DMT/Cell:eNodeB Function Name=E_CJR355M41_RAJAMANDALA-DMT, Local Cell ID=22, Cell Name=E_CJR355MT1_RAJAMANDALA-DMT_MT02, eNodeB ID=152355, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0.02,1,0,0,0.026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28080,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR355_RAJAMANDALA-DMT/Cell:eNodeB Function Name=E_CJR355M41_RAJAMANDALA-DMT, Local Cell ID=12, Cell Name=E_CJR355MT1_RAJAMANDALA-DMT_MT01, eNodeB ID=152355, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,1.576,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR355_RAJAMANDALA-DMT/Cell:eNodeB Function Name=E_CJR355M41_RAJAMANDALA-DMT, Local Cell ID=11, Cell Name=E_CJR355ML1_RAJAMANDALA-DMT_ML01, eNodeB ID=152355, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.439,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR355_RAJAMANDALA-DMT/Cell:eNodeB Function Name=E_CJR355M41_RAJAMANDALA-DMT, Local Cell ID=21, Cell Name=E_CJR355ML1_RAJAMANDALA-DMT_ML02, eNodeB ID=152355, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0.034,0.285,1,0,0,0.562,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6227584,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR355_RAJAMANDALA-DMT/Cell:eNodeB Function Name=E_CJR355M41_RAJAMANDALA-DMT, Local Cell ID=31, Cell Name=E_CJR355ML1_RAJAMANDALA-DMT_ML03, eNodeB ID=152355, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,2.045,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=32, Cell Name=E_CJR356MT1_CIKEUYEP-DMT_MT03, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=22, Cell Name=E_CJR356MT1_CIKEUYEP-DMT_MT02, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=12, Cell Name=E_CJR356MT1_CIKEUYEP-DMT_MT01, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=41, Cell Name=E_CJR356ML1_CIKEUYEP-DMT_ML04, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=11, Cell Name=E_CJR356ML1_CIKEUYEP-DMT_ML01, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.779,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=21, Cell Name=E_CJR356ML1_CIKEUYEP-DMT_ML02, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=31, Cell Name=E_CJR356ML1_CIKEUYEP-DMT_ML03, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=91, Cell Name=E_CJR356ML1_CIKEUYEP-DMT_ML09, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=71, Cell Name=E_CJR356ML1_CIKEUYEP-DMT_ML07, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=23, Cell Name=E_CJR356MR1_CIKEUYEP-DMT_MR02, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=13, Cell Name=E_CJR356MR1_CIKEUYEP-DMT_MR01, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR356_CIKEUYEP-DMT/Cell:eNodeB Function Name=E_CJR356M41_CIKEUYEP-DMT, Local Cell ID=33, Cell Name=E_CJR356MR1_CIKEUYEP-DMT_MR03, eNodeB ID=152356, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR357_PSRGOMBONG/Cell:eNodeB Function Name=E_CJR357M41_PSRGOMBONG, Local Cell ID=32, Cell Name=E_CJR357MT1_PSRGOMBONG_MT03, eNodeB ID=152357, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR357_PSRGOMBONG/Cell:eNodeB Function Name=E_CJR357M41_PSRGOMBONG, Local Cell ID=22, Cell Name=E_CJR357MT1_PSRGOMBONG_MT02, eNodeB ID=152357, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR357_PSRGOMBONG/Cell:eNodeB Function Name=E_CJR357M41_PSRGOMBONG, Local Cell ID=12, Cell Name=E_CJR357MT1_PSRGOMBONG_MT01, eNodeB ID=152357, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR357_PSRGOMBONG/Cell:eNodeB Function Name=E_CJR357M41_PSRGOMBONG, Local Cell ID=11, Cell Name=E_CJR357ML1_PSRGOMBONG_ML01, eNodeB ID=152357, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR357_PSRGOMBONG/Cell:eNodeB Function Name=E_CJR357M41_PSRGOMBONG, Local Cell ID=21, Cell Name=E_CJR357ML1_PSRGOMBONG_ML02, eNodeB ID=152357, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR357_PSRGOMBONG/Cell:eNodeB Function Name=E_CJR357M41_PSRGOMBONG, Local Cell ID=31, Cell Name=E_CJR357ML1_PSRGOMBONG_ML03, eNodeB ID=152357, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR358_CIHEULANGCJR/Cell:eNodeB Function Name=E_CJR358M41_CIHEULANGCJR, Local Cell ID=32, Cell Name=E_CJR358MT1_CIHEULANGCJR_MT03, eNodeB ID=152358, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR358_CIHEULANGCJR/Cell:eNodeB Function Name=E_CJR358M41_CIHEULANGCJR, Local Cell ID=22, Cell Name=E_CJR358MT1_CIHEULANGCJR_MT02, eNodeB ID=152358, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR358_CIHEULANGCJR/Cell:eNodeB Function Name=E_CJR358M41_CIHEULANGCJR, Local Cell ID=12, Cell Name=E_CJR358MT1_CIHEULANGCJR_MT01, eNodeB ID=152358, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR358_CIHEULANGCJR/Cell:eNodeB Function Name=E_CJR358M41_CIHEULANGCJR, Local Cell ID=11, Cell Name=E_CJR358ML1_CIHEULANGCJR_ML01, eNodeB ID=152358, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR358_CIHEULANGCJR/Cell:eNodeB Function Name=E_CJR358M41_CIHEULANGCJR, Local Cell ID=21, Cell Name=E_CJR358ML1_CIHEULANGCJR_ML02, eNodeB ID=152358, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR358_CIHEULANGCJR/Cell:eNodeB Function Name=E_CJR358M41_CIHEULANGCJR, Local Cell ID=31, Cell Name=E_CJR358ML1_CIHEULANGCJR_ML03, eNodeB ID=152358, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR358_CIHEULANGCJR/Cell:eNodeB Function Name=E_CJR358M41_CIHEULANGCJR, Local Cell ID=33, Cell Name=E_CJR358MR1_CIHEULANGCJR_MR03, eNodeB ID=152358, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR358_CIHEULANGCJR/Cell:eNodeB Function Name=E_CJR358M41_CIHEULANGCJR, Local Cell ID=23, Cell Name=E_CJR358MR1_CIHEULANGCJR_MR02, eNodeB ID=152358, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR358_CIHEULANGCJR/Cell:eNodeB Function Name=E_CJR358M41_CIHEULANGCJR, Local Cell ID=13, Cell Name=E_CJR358MR1_CIHEULANGCJR_MR01, eNodeB ID=152358, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR360_DSCIGUHA/Cell:eNodeB Function Name=E_CJR360M41_DSCIGUHA, Local Cell ID=11, Cell Name=E_CJR360ML1_DSCIGUHA_ML01, eNodeB ID=152360, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR360_DSCIGUHA/Cell:eNodeB Function Name=E_CJR360M41_DSCIGUHA, Local Cell ID=12, Cell Name=E_CJR360MT1_DSCIGUHA_MT01, eNodeB ID=152360, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR360_DSCIGUHA/Cell:eNodeB Function Name=E_CJR360M41_DSCIGUHA, Local Cell ID=21, Cell Name=E_CJR360ML1_DSCIGUHA_ML02, eNodeB ID=152360, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR360_DSCIGUHA/Cell:eNodeB Function Name=E_CJR360M41_DSCIGUHA, Local Cell ID=22, Cell Name=E_CJR360MT1_DSCIGUHA_MT02, eNodeB ID=152360, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR360_DSCIGUHA/Cell:eNodeB Function Name=E_CJR360M41_DSCIGUHA, Local Cell ID=31, Cell Name=E_CJR360ML1_DSCIGUHA_ML03, eNodeB ID=152360, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR360_DSCIGUHA/Cell:eNodeB Function Name=E_CJR360M41_DSCIGUHA, Local Cell ID=32, Cell Name=E_CJR360MT1_DSCIGUHA_MT03, eNodeB ID=152360, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-09 00:00,60,"E_CJR361_CIKAWUNG/Cell:eNodeB Function Name=E_CJR361M41_CIKAWUNG, Local Cell ID=32, Cell Name=E_CJR361MT1_CIKAWUNG_MT03, eNodeB ID=152361, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
