Result Time,Granularity Period,Object Name,Reliability,"L.ChMeas.PRB.DL.Avail","L.ChMeas.PRB.DL.PDSCH.WBBUsed.Avg","L.ChMeas.PRB.PUSCH.WBBUsed.Avg","L.ChMeas.PRB.UL.Avail","L.Thrp.bits.DL.LastTTI.WBB","L.Thrp.bits.DL.WBB","L.Thrp.bits.WBB.UL.Experienced","L.Thrp.Time.DL.RmvLastTTI.WBB","L.Thrp.Time.WBB.UL.Experienced","L.Traffic.ActiveUser.DL.WBB.Avg","L.Traffic.ActiveUser.UL.WBB.Avg","L.Traffic.User.WBB.Avg"
,Minutes,,,None,None,None,None,bit,bit,bit,ms,ms,None,None,None
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=11, Cell Name=E_JKB559ML1_Lianabakery_ML01, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.002,0.016,95,180192,180672,49000,1,296,0,0,1
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=51, Cell Name=E_EPE033OL1_SetiabudirpjsmacroBTSH_OL02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=41, Cell Name=E_EPE033OL1_SetiabudirpjsmacroBTSH_OL01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=35, Cell Name=E_JKS486MF1_Setiabudirpj_MF03, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.001,0.007,100,2888,3440,9400,1,1011,0,0,0.006
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=34, Cell Name=E_JKS486ME1_Setiabudirpj_ME03, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.015,0.137,100,5611280,8518560,3194024,140,8713,0.001,0.002,0.144
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=32, Cell Name=E_JKS486MT1_Setiabudirpj_MT03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.001,0.012,50,161296,337344,89504,23,186,0,0,1
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=31, Cell Name=E_JKS486ML1_Setiabudirpj_ML03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.713,0.039,95,16749048,424201128,11796280,18742,13544,0.007,0.005,0.024
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=25, Cell Name=C_JKS486TF1_Setiabudirpj_TF02, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,100,1.314,0.212,100,22990824,905103256,19895000,46270,53143,0.021,0.012,0.248
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=24, Cell Name=C_JKS486TE1_Setiabudirpj_TE02, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,100,2.248,2.587,100,207127952,1765621600,394822968,99477,513227,0.076,0.145,1.966
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=22, Cell Name=E_JKS486MT1_Setiabudirpj_MT02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=21, Cell Name=E_JKS486ML1_Setiabudirpj_ML02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,96,2.611,11.42,95,2420926528,3948309208,8493678304,124502,1617718,0.24,0.524,1.444
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=15, Cell Name=E_JKS486MF1_Setiabudirpj_MF01, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.166,0.161,100,5965728,93391728,6512072,6663,16299,0.009,0.005,1.083
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=14, Cell Name=E_JKS486ME1_Setiabudirpj_ME01, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.045,0.229,100,5263128,17477824,8707520,1651,10123,0.004,0.003,0.728
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=12, Cell Name=E_JKS486MT1_Setiabudirpj_MT01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,1048,1048,3192,0,27,0,0,0.008
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=11, Cell Name=E_JKS486ML1_Setiabudirpj_ML01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.021,0.007,95,3185440,26360592,2181120,1471,1537,0.004,0.001,0.104
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=33, Cell Name=E_JKS486MR1_Setiabudirpj_MR03, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.458,0.464,50,143874976,527826760,110290840,13517,241496,0.07,0.082,1
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=23, Cell Name=E_JKS486MR1_Setiabudirpj_MR02, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.435,0.058,50,53930920,1153745448,16216864,36591,26852,0.016,0.01,0.208
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=13, Cell Name=E_JKS486MR1_Setiabudirpj_MR01, eNodeB ID=133486, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.014,0.003,50,481504,27747032,1242744,1238,820,0.001,0,0.038
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=55, Cell Name=C_JKS486TF1_Setiabudirpj_TF05, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.002,0.016,100,205568,313480,125080,20,473,0,0,0.13
2022-11-08 01:00,60,"E_JKS486_Setiabudirpj/Cell:eNodeB Function Name=E_JKS486M41_Setiabudirpj, Local Cell ID=54, Cell Name=C_JKS486TE1_Setiabudirpj_TE05, eNodeB ID=133486, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.002,0.039,100,390632,504616,265256,19,346,0,0,0.748
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=41, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL04, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=31, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=21, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL02, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=11, Cell Name=E_JSX930IL8_Telkomlandmarktwrlampsite9_IL01, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,100,0,0.011,100,193376,193376,161208,0,535,0,0,1
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=33, Cell Name=E_JSX930IR8_Telkomlandmarktwrlampsite9_IR03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=32, Cell Name=E_JSX930IT8_Telkomlandmarktwrlampsite9_IT03, eNodeB ID=634930, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=35, Cell Name=E_JSX930IF8_Telkomlandmarktwrlampsite9_IF03, eNodeB ID=634930, Cell FDD TDD indication=CELL_TDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX930_Telkomlandmarktwrlampsite9INDOOR/Cell:eNodeB Function Name=E_JSX930M48_Telkomlandmarktwrlampsite9INDOOR, Local Cell ID=34, Cell Name=E_JSX930IE8_Telkomlandmarktwrlampsite9_IE03, eNodeB ID=634930, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=35, Cell Name=E_DPK101MF1_Bktsawangan_MF03, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=34, Cell Name=E_DPK101ME1_Bktsawangan_ME03, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=32, Cell Name=E_DPK101MT1_Bktsawangan_MT03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=31, Cell Name=E_DPK101ML1_Bktsawangan_ML03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=25, Cell Name=E_DPK101MF1_Bktsawangan_MF02, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.136,10.75,100,63422712,63833496,442636840,617,1110069,0.092,0.31,1
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=24, Cell Name=E_DPK101ME1_Bktsawangan_ME02, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.085,0.163,100,5973464,49673136,9931944,2365,11135,0.003,0.003,0.784
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=22, Cell Name=E_DPK101MT1_Bktsawangan_MT02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=21, Cell Name=E_DPK101ML1_Bktsawangan_ML02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=15, Cell Name=E_DPK101TF1_Bktsawangan_TF01, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,100,2.399,0.922,100,599861960,3665611272,88329304,79969,181003,0.046,0.054,1.155
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=14, Cell Name=E_DPK101TE1_Bktsawangan_TE01, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.021,0.087,100,7083056,20213928,2570136,592,8253,0.002,0.002,0.316
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=12, Cell Name=E_DPK101MT1_Bktsawangan_MT01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=11, Cell Name=E_DPK101ML1_Bktsawangan_ML01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0.001,95,12088,13552,1104,3,10,0,0,0.059
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=33, Cell Name=E_DPK101MR1_Bktsawangan_MR03, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=23, Cell Name=E_DPK101MR1_Bktsawangan_MR02, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=13, Cell Name=E_DPK101MR1_Bktsawangan_MR01, eNodeB ID=144101, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=45, Cell Name=E_DPK101TF1_Bktsawangan_TF04, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0.001,100,6272,6272,10080,0,34,0,0,0.008
2022-11-08 01:00,60,"E_DPK101_Bktsawangan/Cell:eNodeB Function Name=E_DPK101M41_Bktsawangan, Local Cell ID=44, Cell Name=E_DPK101TE1_Bktsawangan_TE04, eNodeB ID=144101, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.029,0.233,100,15788328,18010224,8536080,159,12848,0.004,0.004,1.959
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=33, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR03, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.002,0.003,50,346256,1130816,319264,60,406,0,0,0.11
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=23, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR02, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=13, Cell Name=E_DPK183MR1_Pancoranmastamanjaya-IBS_MR01, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,50,0.006,0.124,50,1597752,4721120,824824,139,1245,0.001,0.001,1
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=21, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML02, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=11, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML01, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.171,0.285,95,151937216,357164392,25530800,3753,73019,0.021,0.023,0.406
2022-11-08 01:00,60,"E_DPK183_Pancoranmastamanjaya-IBS/Cell:eNodeB Function Name=E_DPK183M41_Pancoranmastamanjaya-IBS, Local Cell ID=31, Cell Name=E_DPK183ML1_Pancoranmastamanjaya-IBS_ML03, eNodeB ID=144183, Cell FDD TDD indication=CELL_FDD",Reliable,96,2.207,0.169,95,32128584,1671369304,22982296,98637,21345,0.032,0.011,0.596
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=31, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.063,0.303,95,9034912,15147104,6233640,265,274068,0.002,0.074,0.452
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=21, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=11, Cell Name=E_JSX769HL1_Senjaya3KertanegaraBTSH-STP_HL01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.012,0.04,95,12060384,17215848,4369472,151,9500,0.002,0.003,0.596
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=33, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=23, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=13, Cell Name=E_JSX769HR1_Senjaya3KertanegaraBTSH-STP_HR01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=32, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT03, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=22, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT02, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX769_Senjaya3KertanegaraBTSH-STP/Cell:eNodeB Function Name=E_JSX769M41_Senjaya3KertanegaraBTSH-STP, Local Cell ID=12, Cell Name=E_JSX769HT1_Senjaya3KertanegaraBTSH-STP_HT01, eNodeB ID=432769, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=33, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=31, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=23, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=21, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=13, Cell Name=E_JSX847HR1_JalanbangkaBTSH-STP_HR01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=11, Cell Name=E_JSX847HL1_JalanbangkaBTSH-STP_HL01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,96,0.001,0.004,95,231952,515560,180432,9,1085,0,0,0.022
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=32, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT03, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=22, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT02, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_JSX847_JalanbangkaBTSH-STP/Cell:eNodeB Function Name=E_JSX847M41_JalanbangkaBTSH-STP, Local Cell ID=12, Cell Name=E_JSX847HT1_JalanbangkaBTSH-STP_HT01, eNodeB ID=432847, Cell FDD TDD indication=CELL_FDD",Reliable,50,0,0,50,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=31, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML03, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=21, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML02, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,96,3.637,0.418,95,49765400,3448040128,34695792,74464,79116,0.065,0.043,0.854
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=11, Cell Name=E_CBN552ML1_Permanencombatpusdikreskrim_ML01, eNodeB ID=434552, Cell FDD TDD indication=CELL_FDD",Reliable,96,0,0,95,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=35, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF03, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,100,0,0,100,0,0,0,0,0,0,0,0
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=25, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF02, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.026,0.042,100,838456,8724856,1668608,513,2580,0.001,0.002,0.955
2022-11-08 01:00,60,"E_CBN552_Permanencombatpusdikreskrim/Cell:eNodeB Function Name=E_CBN552M41_Permanencombatpusdikreskrim, Local Cell ID=15, Cell Name=E_CBN552MF1_Permanencombatpusdikreskrim_MF01, eNodeB ID=434552, Cell FDD TDD indication=CELL_TDD",Reliable,100,0.011,0.279,100,65856,65856,0,0,6,0,0,0.598
