Result Time,Granularity Period,Object Name,Reliability,"L.HHO.IntereNB.InterFreq.ExecAttOut","L.HHO.IntereNB.InterFreq.ExecSuccOut","L.HHO.IntereNB.InterFreq.Succ.ReEst2Src","L.HHO.IntraeNB.InterFreq.ExecAttOut","L.HHO.IntraeNB.InterFreq.ExecSuccOut","L.HHO.IntraeNB.InterFreq.Succ.ReEst2Src","L.IRATHO.E2W.ExecAttOut","L.IRATHO.E2W.ExecSuccOut","L.RRCRedirection.E2G","L.RRCRedirection.E2G.PrepAtt","L.RRCRedirection.E2W","L.RRCRedirection.E2W.PrepAtt"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=35, Cell Name=E_JKS659HF1_TarakanitaBTSH-STP_HF03, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,1,1,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=25, Cell Name=E_JKS659HF1_TarakanitaBTSH-STP_HF02, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,1,1,0,3,3,0,0,0,0,,4,
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=15, Cell Name=T_JKS659HF1_TarakanitaBTSH-STP_HF01, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=34, Cell Name=E_JKS659HE1_TarakanitaBTSH-STP_HE03, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,4,4,0,0,0,0,,8,
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=24, Cell Name=E_JKS659HE1_TarakanitaBTSH-STP_HE02, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,6,6,0,0,0,0,,8,
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=14, Cell Name=T_JKS659HE1_TarakanitaBTSH-STP_HE01, eNodeB ID=133659, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=33, Cell Name=E_JKS659HR1_TarakanitaBTSH-STP_HR03, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,2,2,0,6,6,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=23, Cell Name=E_JKS659HR1_TarakanitaBTSH-STP_HR02, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,5,5,0,64,64,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKS659_TarakanitaBTSH-STP/Cell:eNodeB Function Name=E_JKS659M41_TarakanitaBTSH-STP, Local Cell ID=13, Cell Name=E_JKS659HR1_TarakanitaBTSH-STP_HR01, eNodeB ID=133659, Cell FDD TDD indication=CELL_FDD",Reliable,6,6,0,13,13,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=81, Cell Name=E_JSX912ML1_Wismamuliagdg2-WNI_ML02, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,15,15,0,8,8,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=71, Cell Name=E_JSX912ML1_Wismamuliagdg2-WNI_ML01, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,3,3,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=63, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR06, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=62, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT06, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=61, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL06, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,3,3,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=53, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR05, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=52, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT05, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=51, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL05, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=43, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR04, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=42, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT04, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=41, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL04, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=33, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR03, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=32, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT03, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,2,2,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=31, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL03, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,3,3,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=23, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR02, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=22, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT02, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=21, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL02, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=13, Cell Name=E_JSX912IR1_Wismamuliagdg2-WNI_IR01, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=12, Cell Name=E_JSX912IT1_Wismamuliagdg2-WNI_IT01, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,1,1,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=11, Cell Name=E_JSX912IL1_Wismamuliagdg2-WNI_IL01, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=73, Cell Name=E_JSX912MR1_Wismamuliagdg2-WNI_MR01, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,35,35,0,3,3,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=83, Cell Name=E_JSX912MR1_Wismamuliagdg2-WNI_MR02, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,10,10,0,19,19,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JSX912_Wismamuliagdg2-WNI/Cell:eNodeB Function Name=E_JSX912M41_Wismamuliagdg2-WNI, Local Cell ID=91, Cell Name=C_JSX912EL1_Wismamuliagdg2-WNI_EL01, eNodeB ID=432912, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,4,4,0,0,0,0,,4,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=34, Cell Name=T_JKS801VE1_Relocstogatsu_VE03, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=33, Cell Name=E_JKS801MR1_Relocstogatsu_MR03, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,3,3,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=32, Cell Name=E_JKS801MT1_Relocstogatsu_MT03, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,1,1,0,37,37,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=31, Cell Name=E_JKS801ML1_Relocstogatsu_ML03, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,3,3,0,36,36,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=24, Cell Name=T_JKS801TE1_Relocstogatsu_TE02, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=23, Cell Name=E_JKS801MR1_Relocstogatsu_MR02, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,110,109,2,39,39,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=22, Cell Name=E_JKS801MT1_Relocstogatsu_MT02, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,48,48,4,37,36,3,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=21, Cell Name=E_JKS801ML1_Relocstogatsu_ML02, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,8,8,0,57,57,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=14, Cell Name=T_JKS801TE1_Relocstogatsu_TE01, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=13, Cell Name=E_JKS801MR1_Relocstogatsu_MR01, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,114,114,0,46,45,2,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=12, Cell Name=E_JKS801MT1_Relocstogatsu_MT01, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,14,14,0,55,55,1,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=11, Cell Name=E_JKS801ML1_Relocstogatsu_ML01, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,6,6,0,95,95,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=35, Cell Name=T_JKS801VF1_Relocstogatsu_VF03, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=15, Cell Name=T_JKS801TF1_Relocstogatsu_TF01, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=45, Cell Name=T_JKS801TF1_Relocstogatsu_TF04, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=44, Cell Name=T_JKS801TE1_Relocstogatsu_TE04, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=25, Cell Name=T_JKS801TF1_Relocstogatsu_TF02, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=55, Cell Name=T_JKS801TF1_Relocstogatsu_TF05, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=54, Cell Name=T_JKS801TE1_Relocstogatsu_TE05, eNodeB ID=133801, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS801_Relocstogatsu/Cell:eNodeB Function Name=E_JKS801M41_Relocstogatsu, Local Cell ID=41, Cell Name=E_JKS801SL1_Relocstogatsu_SL01, eNodeB ID=133801, Cell FDD TDD indication=CELL_FDD",Reliable,10,10,0,176,173,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=51, Cell Name=E_EPE028OL1_BloksetonosmacroBTSH_OL02, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,5,5,0,0,0,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=41, Cell Name=E_EPE028OL1_BloksetonosmacroBTSH_OL01, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,9,9,0,2,2,0,0,0,0,,0,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=35, Cell Name=E_JKS323MF1_Bloksetono_MF03, eNodeB ID=133323, Cell FDD TDD indication=CELL_TDD",Reliable,2,2,0,55,54,0,0,0,0,,3,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=34, Cell Name=E_JKS323ME1_Bloksetono_ME03, eNodeB ID=133323, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,2,2,0,0,0,0,,4,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=31, Cell Name=E_JKS323ML1_Bloksetono_ML03, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,31,31,0,24,24,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=25, Cell Name=E_JKS323MF1_Bloksetono_MF02, eNodeB ID=133323, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,13,13,0,0,0,0,,13,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=24, Cell Name=E_JKS323ME1_Bloksetono_ME02, eNodeB ID=133323, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,57,54,1,0,0,0,,8,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=21, Cell Name=E_JKS323ML1_Bloksetono_ML02, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,36,36,0,89,89,0,0,0,0,,21,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=15, Cell Name=T_JKS323MF1_Bloksetono_MF01, eNodeB ID=133323, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,15,15,0,0,0,0,,5,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=14, Cell Name=T_JKS323ME1_Bloksetono_ME01, eNodeB ID=133323, Cell FDD TDD indication=CELL_TDD",Reliable,0,0,0,54,54,0,0,0,0,,11,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=11, Cell Name=E_JKS323ML1_Bloksetono_ML01, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,56,56,0,18,18,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=32, Cell Name=E_JKS323MT1_Bloksetono_MT03, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,21,21,0,35,35,0,0,0,0,,10,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=22, Cell Name=E_JKS323MT1_Bloksetono_MT02, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,5,5,0,93,93,0,0,0,0,,12,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=12, Cell Name=E_JKS323MT1_Bloksetono_MT01, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,57,57,0,166,165,6,0,0,0,,139,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=33, Cell Name=E_JKS323MR1_Bloksetono_MR03, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,41,41,0,48,48,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=23, Cell Name=E_JKS323MR1_Bloksetono_MR02, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,182,182,0,155,155,0,0,0,0,,18,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=13, Cell Name=E_JKS323MR1_Bloksetono_MR01, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,125,125,0,271,270,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=61, Cell Name=C_JKS323SL1_Bloksetono_SL01, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,16,16,0,51,49,0,0,0,0,,22,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=71, Cell Name=C_JKS323SL1_Bloksetono_SL02, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,96,95,0,60,60,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKS323_Bloksetono/Cell:eNodeB Function Name=E_JKS323M41_Bloksetono, Local Cell ID=81, Cell Name=C_JKS323SL1_Bloksetono_SL03, eNodeB ID=133323, Cell FDD TDD indication=CELL_FDD",Reliable,7,7,0,14,14,0,0,0,0,,4,
2022-11-08 01:00,60,"E_JKS620_AsembarisVE-VCO/Cell:eNodeB Function Name=E_JKS620M42_Asembaris-VCO, Local Cell ID=15, Cell Name=E_JKS620VF2_Asembaris-VCO_VF01, eNodeB ID=629620, Cell FDD TDD indication=CELL_TDD",Reliable,3,3,0,12,12,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKS620_AsembarisVE-VCO/Cell:eNodeB Function Name=E_JKS620M42_Asembaris-VCO, Local Cell ID=14, Cell Name=E_JKS620VE2_Asembaris-VCO_VE01, eNodeB ID=629620, Cell FDD TDD indication=CELL_TDD",Reliable,4,4,0,163,162,0,0,0,0,,250,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=41, Cell Name=E_JKB559EL1_Lianabakerytempoofficeemacro_EL01, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,17,17,0,58,58,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=35, Cell Name=E_JKB559MF1_Lianabakery_MF03, eNodeB ID=131559, Cell FDD TDD indication=CELL_TDD",Reliable,31,31,0,273,273,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=34, Cell Name=E_JKB559ME1_Lianabakery_ME03, eNodeB ID=131559, Cell FDD TDD indication=CELL_TDD",Reliable,51,51,0,272,272,0,0,0,0,,7,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=32, Cell Name=N_JKB559MT1_Lianabakery_MT03, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,67,67,0,243,243,0,0,0,0,,3,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=31, Cell Name=E_JKB559ML1_Lianabakery_ML03, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,174,174,0,394,394,0,0,0,0,,3,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=25, Cell Name=E_JKB559MF1_Lianabakery_MF02, eNodeB ID=131559, Cell FDD TDD indication=CELL_TDD",Reliable,31,31,0,71,71,0,0,0,0,,1,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=24, Cell Name=E_JKB559ME1_Lianabakery_ME02, eNodeB ID=131559, Cell FDD TDD indication=CELL_TDD",Reliable,20,20,0,81,81,0,0,0,0,,3,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=22, Cell Name=N_JKB559MT1_Lianabakery_MT02, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,66,66,0,254,254,0,0,0,0,,2,
2022-11-08 01:00,60,"E_JKB559_Lianabakery/Cell:eNodeB Function Name=E_JKB559M41_Lianabakery, Local Cell ID=21, Cell Name=E_JKB559ML1_Lianabakery_ML02, eNodeB ID=131559, Cell FDD TDD indication=CELL_FDD",Reliable,6,6,0,297,297,0,0,0,0,,0,
